"Notes","County","County Code","Year","Year Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"Chesterfield County, VA","51041","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,316236,Unreliable
,"Chesterfield County, VA","51041","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,320277,Unreliable
,"Chesterfield County, VA","51041","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,323856,Unreliable
,"Chesterfield County, VA","51041","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",20,327745,6.1
,"Chesterfield County, VA","51041","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,332499,Unreliable
,"Chesterfield County, VA","51041","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,332499,Unreliable
,"Culpeper County, VA","51047","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,48506,Unreliable
,"Fairfax County, VA","51059","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,1081726,Unreliable
,"Fairfax County, VA","51059","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,1081726,Unreliable
,"Fairfax County, VA","51059","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",18,1100692,Unreliable
,"Fairfax County, VA","51059","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,1100692,Unreliable
,"Fairfax County, VA","51059","2011","2011","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",14,1100692,Unreliable
,"Fairfax County, VA","51059","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",17,1118602,Unreliable
,"Fairfax County, VA","51059","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,1118602,Unreliable
,"Fairfax County, VA","51059","2012","2012","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",14,1118602,Unreliable
,"Fairfax County, VA","51059","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",18,1130924,Unreliable
,"Fairfax County, VA","51059","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,1130924,Unreliable
,"Fairfax County, VA","51059","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",28,1137538,2.5
,"Fairfax County, VA","51059","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,1137538,Unreliable
,"Fairfax County, VA","51059","2014","2014","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",12,1137538,Unreliable
,"Henrico County, VA","51087","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,306935,Unreliable
,"Henrico County, VA","51087","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",20,310445,6.4
,"Henrico County, VA","51087","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,314932,Unreliable
,"Henrico County, VA","51087","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,318611,Unreliable
,"Henrico County, VA","51087","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,318611,Unreliable
,"Henrico County, VA","51087","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",25,321924,7.8
,"Loudoun County, VA","51107","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,363050,Unreliable
,"Loudoun County, VA","51107","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,363050,Unreliable
,"Prince William County, VA","51153","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,419006,Unreliable
,"Prince William County, VA","51153","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,419006,Unreliable
,"Prince William County, VA","51153","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",18,430289,Unreliable
,"Prince William County, VA","51153","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,438580,Unreliable
,"Prince William County, VA","51153","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,446094,Unreliable
,"Prince William County, VA","51153","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,446094,Unreliable
,"Roanoke County, VA","51161","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,93785,Unreliable
,"Russell County, VA","51167","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,28897,Unreliable
,"Russell County, VA","51167","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,28749,Unreliable
,"Stafford County, VA","51179","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,136788,Unreliable
,"Tazewell County, VA","51185","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,44715,Unreliable
,"Tazewell County, VA","51185","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,44715,Unreliable
,"Chesapeake city, VA","51550","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,230571,Unreliable
,"Chesapeake city, VA","51550","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,230571,Unreliable
,"Chesapeake city, VA","51550","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,233371,Unreliable
,"Newport News city, VA","51700","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,182020,Unreliable
,"Newport News city, VA","51700","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,182965,Unreliable
,"Newport News city, VA","51700","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,182965,Unreliable
,"Norfolk city, VA","51710","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,242628,Unreliable
,"Norfolk city, VA","51710","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,242628,Unreliable
,"Norfolk city, VA","51710","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,245782,Unreliable
,"Norfolk city, VA","51710","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,245782,Unreliable
,"Norfolk city, VA","51710","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",22,246139,8.9
,"Norfolk city, VA","51710","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,246139,Unreliable
,"Norfolk city, VA","51710","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",21,245428,8.6
,"Portsmouth city, VA","51740","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,96004,Unreliable
,"Richmond city, VA","51760","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,204214,Unreliable
,"Richmond city, VA","51760","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",22,205533,10.7
,"Richmond city, VA","51760","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",20,210309,9.5
,"Richmond city, VA","51760","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",20,214114,9.3
,"Richmond city, VA","51760","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",36,217853,16.5
,"Roanoke city, VA","51770","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,98465,Unreliable
,"Virginia Beach city, VA","51810","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,442707,Unreliable
,"Virginia Beach city, VA","51810","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,442707,Unreliable
,"Virginia Beach city, VA","51810","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,447021,Unreliable
,"Virginia Beach city, VA","51810","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,447021,Unreliable
,"Virginia Beach city, VA","51810","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",29,448479,6.5
,"Virginia Beach city, VA","51810","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,448479,Unreliable
,"Virginia Beach city, VA","51810","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",21,450980,4.7
,"Virginia Beach city, VA","51810","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,450980,Unreliable
,"Clark County, WA","53011","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,425363,Unreliable
,"Clark County, WA","53011","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,425363,Unreliable
,"Clark County, WA","53011","2010","2010","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",11,425363,Unreliable
,"Clark County, WA","53011","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",27,433418,6.2
,"Clark County, WA","53011","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,433418,Unreliable
,"Clark County, WA","53011","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",29,438287,6.6
,"Clark County, WA","53011","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,438287,Unreliable
,"Clark County, WA","53011","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",22,443817,5.0
,"Clark County, WA","53011","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,443817,Unreliable
,"Clark County, WA","53011","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",27,451008,6.0
,"Clark County, WA","53011","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,451008,Unreliable
,"Cowlitz County, WA","53015","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,102478,Unreliable
,"Cowlitz County, WA","53015","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,101996,Unreliable
,"Cowlitz County, WA","53015","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,101860,Unreliable
,"Cowlitz County, WA","53015","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,102133,Unreliable
,"King County, WA","53033","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",92,1931249,4.8
,"King County, WA","53033","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",90,1931249,4.7
,"King County, WA","53033","2010","2010","Accidental poisoning by and exposure to alcohol","X45",10,1931249,Unreliable
,"King County, WA","53033","2010","2010","Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X61",12,1931249,Unreliable
,"King County, WA","53033","2010","2010","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",30,1931249,1.6
,"King County, WA","53033","2011","2011","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",10,1969722,Unreliable
,"King County, WA","53033","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",67,1969722,3.4
,"King County, WA","53033","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",101,1969722,5.1
,"King County, WA","53033","2011","2011","Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X61",10,1969722,Unreliable
,"King County, WA","53033","2011","2011","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",31,1969722,1.6
,"King County, WA","53033","2011","2011","Intentional self-poisoning by and exposure to other gases and vapours","X67",10,1969722,Unreliable
,"King County, WA","53033","2012","2012","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",23,2007440,1.1
,"King County, WA","53033","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",80,2007440,4.0
,"King County, WA","53033","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",96,2007440,4.8
,"King County, WA","53033","2012","2012","Accidental poisoning by and exposure to alcohol","X45",13,2007440,Unreliable
,"King County, WA","53033","2012","2012","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",33,2007440,1.6
,"King County, WA","53033","2012","2012","Intentional self-poisoning by and exposure to other gases and vapours","X67",11,2007440,Unreliable
,"King County, WA","53033","2013","2013","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",20,2044449,1.0
,"King County, WA","53033","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",117,2044449,5.7
,"King County, WA","53033","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",104,2044449,5.1
,"King County, WA","53033","2013","2013","Accidental poisoning by and exposure to alcohol","X45",11,2044449,Unreliable
,"King County, WA","53033","2013","2013","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",20,2044449,1.0
,"King County, WA","53033","2014","2014","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",25,2079967,1.2
,"King County, WA","53033","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",91,2079967,4.4
,"King County, WA","53033","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",135,2079967,6.5
,"King County, WA","53033","2014","2014","Accidental poisoning by and exposure to alcohol","X45",15,2079967,Unreliable
,"King County, WA","53033","2014","2014","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",32,2079967,1.5
,"King County, WA","53033","2014","2014","Intentional self-poisoning by and exposure to other gases and vapours","X67",11,2079967,Unreliable
,"Kitsap County, WA","53035","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,254633,Unreliable
,"Pierce County, WA","53053","2010","2010","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",11,795225,Unreliable
,"Pierce County, WA","53053","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",46,795225,5.8
,"Pierce County, WA","53053","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",27,795225,3.4
,"Pierce County, WA","53053","2010","2010","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",17,795225,Unreliable
,"Pierce County, WA","53053","2011","2011","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",11,807904,Unreliable
,"Pierce County, WA","53053","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",65,807904,8.0
,"Pierce County, WA","53053","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",21,807904,2.6
,"Pierce County, WA","53053","2011","2011","Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X62",11,807904,Unreliable
,"Pierce County, WA","53053","2011","2011","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",10,807904,Unreliable
,"Pierce County, WA","53053","2012","2012","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",14,811681,Unreliable
,"Pierce County, WA","53053","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",53,811681,6.5
,"Pierce County, WA","53053","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,811681,Unreliable
,"Pierce County, WA","53053","2012","2012","Accidental poisoning by and exposure to alcohol","X45",11,811681,Unreliable
,"Pierce County, WA","53053","2012","2012","Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X62",15,811681,Unreliable
,"Pierce County, WA","53053","2013","2013","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",16,819743,Unreliable
,"Pierce County, WA","53053","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",56,819743,6.8
,"Pierce County, WA","53053","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",23,819743,2.8
,"Pierce County, WA","53053","2014","2014","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",14,831928,Unreliable
,"Pierce County, WA","53053","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",50,831928,6.0
,"Pierce County, WA","53053","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",29,831928,3.5
,"Pierce County, WA","53053","2014","2014","Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X61",11,831928,Unreliable
,"Pierce County, WA","53053","2014","2014","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",11,831928,Unreliable
,"Skagit County, WA","53057","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,118222,Unreliable
,"Skagit County, WA","53057","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,118837,Unreliable
,"Snohomish County, WA","53061","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",37,713335,5.2
,"Snohomish County, WA","53061","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",43,713335,6.0
,"Snohomish County, WA","53061","2010","2010","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",11,713335,Unreliable
,"Snohomish County, WA","53061","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",54,722400,7.5
,"Snohomish County, WA","53061","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",87,722400,12.0
,"Snohomish County, WA","53061","2011","2011","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",20,722400,2.8
,"Snohomish County, WA","53061","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",34,733036,4.6
,"Snohomish County, WA","53061","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",75,733036,10.2
,"Snohomish County, WA","53061","2012","2012","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",12,733036,Unreliable
,"Snohomish County, WA","53061","2013","2013","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",12,745913,Unreliable
,"Snohomish County, WA","53061","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",39,745913,5.2
,"Snohomish County, WA","53061","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",60,745913,8.0
,"Snohomish County, WA","53061","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",26,759583,3.4
,"Snohomish County, WA","53061","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",68,759583,9.0
,"Snohomish County, WA","53061","2014","2014","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",13,759583,Unreliable
,"Spokane County, WA","53063","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",21,471221,4.5
,"Spokane County, WA","53063","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",37,471221,7.9
,"Spokane County, WA","53063","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,473761,Unreliable
,"Spokane County, WA","53063","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",35,473761,7.4
,"Spokane County, WA","53063","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",23,475735,4.8
,"Spokane County, WA","53063","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",44,475735,9.2
,"Spokane County, WA","53063","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,479398,Unreliable
,"Spokane County, WA","53063","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",27,479398,5.6
,"Spokane County, WA","53063","2013","2013","Accidental poisoning by and exposure to alcohol","X45",11,479398,Unreliable
,"Spokane County, WA","53063","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,484318,Unreliable
,"Spokane County, WA","53063","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",29,484318,6.0
,"Thurston County, WA","53067","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,256591,Unreliable
,"Thurston County, WA","53067","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,258332,Unreliable
,"Thurston County, WA","53067","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,258332,Unreliable
,"Thurston County, WA","53067","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,262388,Unreliable
,"Thurston County, WA","53067","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,265851,Unreliable
,"Whatcom County, WA","53073","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,203663,Unreliable
,"Yakima County, WA","53077","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,243231,Unreliable
,"Yakima County, WA","53077","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,246977,Unreliable
,"Yakima County, WA","53077","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,247687,Unreliable
,"Berkeley County, WV","54003","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,104169,Unreliable
,"Berkeley County, WV","54003","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,105750,Unreliable
,"Berkeley County, WV","54003","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,107098,18.7
,"Berkeley County, WV","54003","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,108706,Unreliable
,"Berkeley County, WV","54003","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",25,108706,23.0
,"Berkeley County, WV","54003","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",26,110497,23.5
,"Berkeley County, WV","54003","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,110497,Unreliable
,"Boone County, WV","54005","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,24629,Unreliable
,"Boone County, WV","54005","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,24444,Unreliable
,"Boone County, WV","54005","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,24478,Unreliable
,"Boone County, WV","54005","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,24224,Unreliable
,"Boone County, WV","54005","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,23714,Unreliable
,"Brooke County, WV","54009","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,23844,Unreliable
,"Cabell County, WV","54011","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,96319,Unreliable
,"Cabell County, WV","54011","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,96653,Unreliable
,"Cabell County, WV","54011","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,96653,20.7
,"Cabell County, WV","54011","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,96974,Unreliable
,"Cabell County, WV","54011","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,96974,Unreliable
,"Cabell County, WV","54011","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,97133,Unreliable
,"Cabell County, WV","54011","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",29,97133,29.9
,"Cabell County, WV","54011","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,97109,Unreliable
