"Notes","County","County Code","Year","Year Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"Kitsap County, WA","53035","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,264811,Unreliable
,"Kitsap County, WA","53035","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,266414,Unreliable
,"Kitsap County, WA","53035","2018","2018","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",11,269805,Unreliable
,"Kitsap County, WA","53035","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,271473,Unreliable
,"Pierce County, WA","53053","2015","2015","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",26,843954,3.1
,"Pierce County, WA","53053","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",54,843954,6.4
,"Pierce County, WA","53053","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",29,843954,3.4
,"Pierce County, WA","53053","2015","2015","Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X61",13,843954,Unreliable
,"Pierce County, WA","53053","2016","2016","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",27,861312,3.1
,"Pierce County, WA","53053","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",53,861312,6.2
,"Pierce County, WA","53053","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",35,861312,4.1
,"Pierce County, WA","53053","2016","2016","Accidental poisoning by and exposure to alcohol","X45",15,861312,Unreliable
,"Pierce County, WA","53053","2016","2016","Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X61",13,861312,Unreliable
,"Pierce County, WA","53053","2016","2016","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",17,861312,Unreliable
,"Pierce County, WA","53053","2017","2017","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",27,876764,3.1
,"Pierce County, WA","53053","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",64,876764,7.3
,"Pierce County, WA","53053","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",42,876764,4.8
,"Pierce County, WA","53053","2017","2017","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",11,876764,Unreliable
,"Pierce County, WA","53053","2018","2018","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",47,891299,5.3
,"Pierce County, WA","53053","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",58,891299,6.5
,"Pierce County, WA","53053","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",27,891299,3.0
,"Pierce County, WA","53053","2019","2019","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",40,904980,4.4
,"Pierce County, WA","53053","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",61,904980,6.7
,"Pierce County, WA","53053","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",29,904980,3.2
,"Skagit County, WA","53057","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,121846,Unreliable
,"Snohomish County, WA","53061","2015","2015","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",10,772501,Unreliable
,"Snohomish County, WA","53061","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",32,772501,4.1
,"Snohomish County, WA","53061","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",71,772501,9.2
,"Snohomish County, WA","53061","2015","2015","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",10,772501,Unreliable
,"Snohomish County, WA","53061","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",32,787620,4.1
,"Snohomish County, WA","53061","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",68,787620,8.6
,"Snohomish County, WA","53061","2017","2017","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",20,801633,2.5
,"Snohomish County, WA","53061","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",39,801633,4.9
,"Snohomish County, WA","53061","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",57,801633,7.1
,"Snohomish County, WA","53061","2018","2018","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",17,814901,Unreliable
,"Snohomish County, WA","53061","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",57,814901,7.0
,"Snohomish County, WA","53061","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",74,814901,9.1
,"Snohomish County, WA","53061","2018","2018","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",10,814901,Unreliable
,"Snohomish County, WA","53061","2019","2019","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",31,822083,3.8
,"Snohomish County, WA","53061","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",64,822083,7.8
,"Snohomish County, WA","53061","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",67,822083,8.2
,"Snohomish County, WA","53061","2019","2019","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",11,822083,Unreliable
,"Spokane County, WA","53063","2015","2015","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",11,490945,Unreliable
,"Spokane County, WA","53063","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",25,490945,5.1
,"Spokane County, WA","53063","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",38,490945,7.7
,"Spokane County, WA","53063","2015","2015","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",13,490945,Unreliable
,"Spokane County, WA","53063","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",30,499072,6.0
,"Spokane County, WA","53063","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",66,499072,13.2
,"Spokane County, WA","53063","2017","2017","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",17,506152,Unreliable
,"Spokane County, WA","53063","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,506152,Unreliable
,"Spokane County, WA","53063","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",36,506152,7.1
,"Spokane County, WA","53063","2018","2018","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",17,514631,Unreliable
,"Spokane County, WA","53063","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,514631,Unreliable
,"Spokane County, WA","53063","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",37,514631,7.2
,"Spokane County, WA","53063","2019","2019","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",13,522798,Unreliable
,"Spokane County, WA","53063","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,522798,Unreliable
,"Spokane County, WA","53063","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",37,522798,7.1
,"Thurston County, WA","53067","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,269536,Unreliable
,"Thurston County, WA","53067","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,269536,Unreliable
,"Thurston County, WA","53067","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,280588,Unreliable
,"Thurston County, WA","53067","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,286419,Unreliable
,"Thurston County, WA","53067","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,286419,Unreliable
,"Thurston County, WA","53067","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,290536,Unreliable
,"Thurston County, WA","53067","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,290536,Unreliable
,"Whatcom County, WA","53073","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,212284,Unreliable
,"Yakima County, WA","53077","2015","2015","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",10,248830,Unreliable
,"Yakima County, WA","53077","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,248830,Unreliable
,"Yakima County, WA","53077","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,249636,Unreliable
,"Yakima County, WA","53077","2017","2017","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",13,250193,Unreliable
,"Yakima County, WA","53077","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,250193,Unreliable
,"Yakima County, WA","53077","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,250193,Unreliable
,"Yakima County, WA","53077","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,251446,Unreliable
,"Yakima County, WA","53077","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,251446,Unreliable
,"Yakima County, WA","53077","2019","2019","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",12,250873,Unreliable
,"Yakima County, WA","53077","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",26,250873,10.4
,"Berkeley County, WV","54003","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,111901,Unreliable
,"Berkeley County, WV","54003","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,111901,Unreliable
,"Berkeley County, WV","54003","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",48,113525,42.3
,"Berkeley County, WV","54003","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",30,113525,26.4
,"Berkeley County, WV","54003","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",64,114920,55.7
,"Berkeley County, WV","54003","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,114920,17.4
,"Berkeley County, WV","54003","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",38,117123,32.4
,"Berkeley County, WV","54003","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",23,117123,19.6
,"Berkeley County, WV","54003","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",35,119171,29.4
,"Berkeley County, WV","54003","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,119171,Unreliable
,"Boone County, WV","54005","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,23372,Unreliable
,"Boone County, WV","54005","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,22349,Unreliable
,"Boone County, WV","54005","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,21951,Unreliable
,"Cabell County, WV","54011","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",35,96844,36.1
,"Cabell County, WV","54011","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",37,96844,38.2
,"Cabell County, WV","54011","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",48,95987,50.0
,"Cabell County, WV","54011","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",44,95987,45.8
,"Cabell County, WV","54011","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",85,94958,89.5
,"Cabell County, WV","54011","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",53,94958,55.8
,"Cabell County, WV","54011","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",49,93224,52.6
,"Cabell County, WV","54011","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",58,93224,62.2
,"Cabell County, WV","54011","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",44,91945,47.9
,"Cabell County, WV","54011","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",41,91945,44.6
,"Fayette County, WV","54019","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,44323,Unreliable
,"Fayette County, WV","54019","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,43521,Unreliable
,"Fayette County, WV","54019","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,43521,Unreliable
,"Fayette County, WV","54019","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,43018,Unreliable
,"Fayette County, WV","54019","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",21,42406,49.5
,"Hampshire County, WV","54027","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,23175,Unreliable
,"Hancock County, WV","54029","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,28810,Unreliable
,"Harrison County, WV","54033","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,68400,Unreliable
,"Harrison County, WV","54033","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,67554,Unreliable
,"Harrison County, WV","54033","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,67256,Unreliable
,"Jefferson County, WV","54037","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,56482,Unreliable
,"Jefferson County, WV","54037","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",18,56368,Unreliable
,"Jefferson County, WV","54037","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,56368,Unreliable
,"Jefferson County, WV","54037","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,56338,Unreliable
,"Jefferson County, WV","54037","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,56338,Unreliable
,"Jefferson County, WV","54037","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,56811,Unreliable
,"Jefferson County, WV","54037","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",18,57146,Unreliable
,"Kanawha County, WV","54039","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",28,188332,14.9
,"Kanawha County, WV","54039","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",60,188332,31.9
,"Kanawha County, WV","54039","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,186241,Unreliable
,"Kanawha County, WV","54039","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",76,186241,40.8
,"Kanawha County, WV","54039","2017","2017","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",18,183293,Unreliable
,"Kanawha County, WV","54039","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",42,183293,22.9
,"Kanawha County, WV","54039","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",59,183293,32.2
,"Kanawha County, WV","54039","2018","2018","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",22,180454,12.2
,"Kanawha County, WV","54039","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",28,180454,15.5
,"Kanawha County, WV","54039","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",62,180454,34.4
,"Kanawha County, WV","54039","2019","2019","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",38,178124,21.3
,"Kanawha County, WV","54039","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",34,178124,19.1
,"Kanawha County, WV","54039","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",59,178124,33.1
,"Lincoln County, WV","54043","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,20825,Unreliable
,"Logan County, WV","54045","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,34707,Unreliable
,"Logan County, WV","54045","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,33700,Unreliable
,"Logan County, WV","54045","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,32925,Unreliable
,"Logan County, WV","54045","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,32925,60.7
,"Logan County, WV","54045","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,32607,Unreliable
,"Logan County, WV","54045","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,32019,Unreliable
,"McDowell County, WV","54047","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,19835,Unreliable
,"Mercer County, WV","54055","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",21,61164,34.3
,"Mercer County, WV","54055","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,60468,Unreliable
,"Mercer County, WV","54055","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",29,60468,48.0
,"Mercer County, WV","54055","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,59753,Unreliable
,"Mercer County, WV","54055","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,59753,Unreliable
,"Mercer County, WV","54055","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,59131,Unreliable
,"Mercer County, WV","54055","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,59131,Unreliable
,"Mercer County, WV","54055","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,58758,Unreliable
,"Mingo County, WV","54059","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,24647,Unreliable
,"Monongalia County, WV","54061","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",21,104622,20.1
,"Monongalia County, WV","54061","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,105030,Unreliable
,"Monongalia County, WV","54061","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,105030,Unreliable
,"Monongalia County, WV","54061","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,106420,Unreliable
,"Monongalia County, WV","54061","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,105612,Unreliable
,"Ohio County, WV","54069","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,41755,Unreliable
,"Putnam County, WV","54079","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,56848,Unreliable
,"Putnam County, WV","54079","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,56941,Unreliable
,"Putnam County, WV","54079","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,56792,Unreliable
,"Putnam County, WV","54079","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,56792,35.2
,"Raleigh County, WV","54081","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,77510,Unreliable
,"Raleigh County, WV","54081","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",41,77510,52.9
,"Raleigh County, WV","54081","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",31,76601,40.5
,"Raleigh County, WV","54081","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",20,75022,26.7
,"Raleigh County, WV","54081","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",31,75022,41.3
,"Raleigh County, WV","54081","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,74254,Unreliable
,"Raleigh County, WV","54081","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",32,74254,43.1
,"Raleigh County, WV","54081","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,73361,Unreliable
,"Raleigh County, WV","54081","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",44,73361,60.0
,"Wayne County, WV","54099","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,40971,Unreliable
,"Wayne County, WV","54099","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",18,40531,Unreliable
,"Wayne County, WV","54099","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,40531,Unreliable
,"Wayne County, WV","54099","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",25,40153,62.3
,"Wayne County, WV","54099","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",25,40153,62.3
,"Wayne County, WV","54099","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,39944,Unreliable
,"Wayne County, WV","54099","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,39402,Unreliable
,"Wood County, WV","54107","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,86452,Unreliable
,"Wood County, WV","54107","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,85643,Unreliable
,"Wood County, WV","54107","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",29,85643,33.9
,"Wood County, WV","54107","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,84203,Unreliable
,"Wood County, WV","54107","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,83518,Unreliable
,"Wood County, WV","54107","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,83518,Unreliable
,"Wyoming County, WV","54109","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,22151,90.3
,"Wyoming County, WV","54109","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,21763,Unreliable
,"Brown County, WI","55009","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,258718,Unreliable
,"Brown County, WI","55009","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,260401,Unreliable
,"Brown County, WI","55009","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,262052,Unreliable
,"Brown County, WI","55009","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,262052,7.6
,"Brown County, WI","55009","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,263378,Unreliable
,"Brown County, WI","55009","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",27,264542,10.2
,"Dane County, WI","55025","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",22,523643,4.2
,"Dane County, WI","55025","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",40,523643,7.6
,"Dane County, WI","55025","2015","2015","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",12,523643,Unreliable
,"Dane County, WI","55025","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",36,531273,6.8
,"Dane County, WI","55025","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",57,531273,10.7
