"Notes","County","County Code","Year","Year Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"Chester County, PA","42029","2008","2008","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",11,491473,Unreliable
,"Chester County, PA","42029","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",44,496291,8.9
,"Cumberland County, PA","42041","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,228718,Unreliable
,"Cumberland County, PA","42041","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,231357,Unreliable
,"Dauphin County, PA","42043","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,257673,Unreliable
,"Dauphin County, PA","42043","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,260312,Unreliable
,"Dauphin County, PA","42043","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,263096,Unreliable
,"Dauphin County, PA","42043","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,265395,Unreliable
,"Dauphin County, PA","42043","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,267090,Unreliable
,"Delaware County, PA","42045","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",17,552153,Unreliable
,"Delaware County, PA","42045","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",52,552153,9.4
,"Delaware County, PA","42045","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",17,553806,Unreliable
,"Delaware County, PA","42045","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",68,553806,12.3
,"Delaware County, PA","42045","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,554916,Unreliable
,"Delaware County, PA","42045","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",63,554916,11.4
,"Delaware County, PA","42045","2007","2007","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",14,554916,Unreliable
,"Delaware County, PA","42045","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,556246,Unreliable
,"Delaware County, PA","42045","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",51,556246,9.2
,"Delaware County, PA","42045","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",21,558094,3.8
,"Delaware County, PA","42045","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",69,558094,12.4
,"Delaware County, PA","42045","2009","2009","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",18,558094,Unreliable
,"Erie County, PA","42049","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",22,277211,7.9
,"Erie County, PA","42049","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,278389,Unreliable
,"Erie County, PA","42049","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,278573,Unreliable
,"Erie County, PA","42049","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,278686,Unreliable
,"Erie County, PA","42049","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,279838,Unreliable
,"Fayette County, PA","42051","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,142447,Unreliable
,"Fayette County, PA","42051","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,141165,Unreliable
,"Fayette County, PA","42051","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,140159,Unreliable
,"Fayette County, PA","42051","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,138813,Unreliable
,"Fayette County, PA","42051","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,137450,Unreliable
,"Lackawanna County, PA","42069","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,212305,Unreliable
,"Lackawanna County, PA","42069","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,212595,Unreliable
,"Lackawanna County, PA","42069","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,213513,Unreliable
,"Lackawanna County, PA","42069","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,213513,Unreliable
,"Lackawanna County, PA","42069","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",17,214044,Unreliable
,"Lackawanna County, PA","42069","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,214044,Unreliable
,"Lackawanna County, PA","42069","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,214138,Unreliable
,"Lackawanna County, PA","42069","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,214138,Unreliable
,"Lancaster County, PA","42071","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",33,494722,6.7
,"Lancaster County, PA","42071","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,500922,Unreliable
,"Lancaster County, PA","42071","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",34,506639,6.7
,"Lancaster County, PA","42071","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",38,511957,7.4
,"Lancaster County, PA","42071","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,516577,Unreliable
,"Lancaster County, PA","42071","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",31,516577,6.0
,"Lawrence County, PA","42073","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,91798,Unreliable
,"Lehigh County, PA","42077","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,331327,Unreliable
,"Lehigh County, PA","42077","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,336794,Unreliable
,"Lehigh County, PA","42077","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,336794,Unreliable
,"Lehigh County, PA","42077","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,340848,Unreliable
,"Lehigh County, PA","42077","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,340848,Unreliable
,"Lehigh County, PA","42077","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,344743,Unreliable
,"Lehigh County, PA","42077","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",24,344743,7.0
,"Lehigh County, PA","42077","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,347237,Unreliable
,"Lehigh County, PA","42077","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",23,347237,6.6
,"Luzerne County, PA","42079","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",36,316187,11.4
,"Luzerne County, PA","42079","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",24,316837,7.6
,"Luzerne County, PA","42079","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",43,318232,13.5
,"Luzerne County, PA","42079","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",52,319210,16.3
,"Luzerne County, PA","42079","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",47,320527,14.7
,"Mercer County, PA","42085","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,118594,Unreliable
,"Mercer County, PA","42085","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,117794,Unreliable
,"Mercer County, PA","42085","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,117189,Unreliable
,"Mercer County, PA","42085","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",21,116816,18.0
,"Monroe County, PA","42089","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,165185,Unreliable
,"Monroe County, PA","42089","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,167352,12.0
,"Monroe County, PA","42089","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,168576,Unreliable
,"Monroe County, PA","42089","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,169390,Unreliable
,"Monroe County, PA","42089","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,169390,Unreliable
,"Montgomery County, PA","42091","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",60,779401,7.7
,"Montgomery County, PA","42091","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",86,781519,11.0
,"Montgomery County, PA","42091","2006","2006","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",14,781519,Unreliable
,"Montgomery County, PA","42091","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",60,785170,7.6
,"Montgomery County, PA","42091","2007","2007","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",14,785170,Unreliable
,"Montgomery County, PA","42091","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",25,789250,3.2
,"Montgomery County, PA","42091","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",57,789250,7.2
,"Montgomery County, PA","42091","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",35,795494,4.4
,"Montgomery County, PA","42091","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",39,795494,4.9
,"Montgomery County, PA","42091","2009","2009","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",16,795494,Unreliable
,"Northampton County, PA","42095","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,285198,Unreliable
,"Northampton County, PA","42095","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,289628,Unreliable
,"Northampton County, PA","42095","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,293212,Unreliable
,"Northampton County, PA","42095","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,295096,Unreliable
,"Northampton County, PA","42095","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,296645,Unreliable
,"Northampton County, PA","42095","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,296645,Unreliable
,"Philadelphia County, PA","42101","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",28,1490861,1.9
,"Philadelphia County, PA","42101","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",326,1490861,21.9
,"Philadelphia County, PA","42101","2005","2005","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",17,1490861,Unreliable
,"Philadelphia County, PA","42101","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",21,1488710,1.4
,"Philadelphia County, PA","42101","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",377,1488710,25.3
,"Philadelphia County, PA","42101","2006","2006","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",17,1488710,Unreliable
,"Philadelphia County, PA","42101","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,1493309,Unreliable
,"Philadelphia County, PA","42101","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",300,1493309,20.1
,"Philadelphia County, PA","42101","2007","2007","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",13,1493309,Unreliable
,"Philadelphia County, PA","42101","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",68,1499731,4.5
,"Philadelphia County, PA","42101","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",279,1499731,18.6
,"Philadelphia County, PA","42101","2008","2008","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",15,1499731,Unreliable
,"Philadelphia County, PA","42101","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",41,1514694,2.7
,"Philadelphia County, PA","42101","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",283,1514694,18.7
,"Philadelphia County, PA","42101","2009","2009","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",15,1514694,Unreliable
,"Schuylkill County, PA","42107","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,148005,Unreliable
,"Schuylkill County, PA","42107","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,148387,Unreliable
,"Schuylkill County, PA","42107","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,148463,Unreliable
,"Schuylkill County, PA","42107","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",21,148358,14.2
,"Somerset County, PA","42111","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,78025,Unreliable
,"Washington County, PA","42125","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,205359,Unreliable
,"Washington County, PA","42125","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,205992,Unreliable
,"Washington County, PA","42125","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,206259,Unreliable
,"Washington County, PA","42125","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,207240,Unreliable
,"Westmoreland County, PA","42129","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,366946,Unreliable
,"Westmoreland County, PA","42129","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,366946,Unreliable
,"Westmoreland County, PA","42129","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",18,366559,Unreliable
,"Westmoreland County, PA","42129","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",24,366559,6.5
,"Westmoreland County, PA","42129","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,366318,Unreliable
,"Westmoreland County, PA","42129","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",39,366318,10.6
,"Westmoreland County, PA","42129","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",18,366058,Unreliable
,"Westmoreland County, PA","42129","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",29,366058,7.9
,"Westmoreland County, PA","42129","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,365259,Unreliable
,"Westmoreland County, PA","42129","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",40,365259,11.0
,"York County, PA","42133","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",23,409066,5.6
,"York County, PA","42133","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,418043,Unreliable
,"York County, PA","42133","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",27,424919,6.4
,"York County, PA","42133","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",31,429399,7.2
,"York County, PA","42133","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",22,433022,5.1
,"Kent County, RI","44003","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,167269,Unreliable
,"Kent County, RI","44003","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,167269,Unreliable
,"Kent County, RI","44003","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,166766,Unreliable
,"Kent County, RI","44003","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,166766,Unreliable
,"Providence County, RI","44007","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,635060,Unreliable
,"Providence County, RI","44007","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",61,631691,9.7
,"Providence County, RI","44007","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",28,631691,4.4
,"Providence County, RI","44007","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",36,629110,5.7
,"Providence County, RI","44007","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",34,629110,5.4
,"Providence County, RI","44007","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",49,627889,7.8
,"Providence County, RI","44007","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",40,627889,6.4
,"Providence County, RI","44007","2008","2008","Accidental poisoning by and exposure to alcohol","X45",11,627889,Unreliable
,"Providence County, RI","44007","2009","2009","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",10,626304,Unreliable
,"Providence County, RI","44007","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",38,626304,6.1
,"Providence County, RI","44007","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",38,626304,6.1
,"Providence County, RI","44007","2009","2009","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",10,626304,Unreliable
,"Aiken County, SC","45003","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,152577,Unreliable
,"Aiken County, SC","45003","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,152577,Unreliable
,"Aiken County, SC","45003","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,154814,Unreliable
,"Aiken County, SC","45003","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,156896,Unreliable
,"Aiken County, SC","45003","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,158499,Unreliable
,"Anderson County, SC","45007","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,175467,Unreliable
,"Anderson County, SC","45007","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,178579,Unreliable
,"Anderson County, SC","45007","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",21,181543,11.6
,"Anderson County, SC","45007","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",23,184520,12.5
,"Anderson County, SC","45007","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",38,186544,20.4
,"Berkeley County, SC","45015","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,153489,Unreliable
,"Berkeley County, SC","45015","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,171099,Unreliable
,"Charleston County, SC","45019","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,331589,Unreliable
,"Charleston County, SC","45019","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,334826,Unreliable
,"Charleston County, SC","45019","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,334826,Unreliable
,"Charleston County, SC","45019","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",25,337147,7.4
,"Charleston County, SC","45019","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,337147,Unreliable
,"Charleston County, SC","45019","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,341921,Unreliable
,"Charleston County, SC","45019","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,341921,Unreliable
,"Charleston County, SC","45019","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,346795,Unreliable
,"Charleston County, SC","45019","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,346795,Unreliable
,"Georgetown County, SC","45043","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,60277,Unreliable
,"Greenville County, SC","45045","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",28,405608,6.9
,"Greenville County, SC","45045","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,405608,Unreliable
,"Greenville County, SC","45045","2005","2005","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",10,405608,Unreliable
,"Greenville County, SC","45045","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",40,415957,9.6
,"Greenville County, SC","45045","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,415957,4.8
,"Greenville County, SC","45045","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",21,427970,4.9
,"Greenville County, SC","45045","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",28,427970,6.5
,"Greenville County, SC","45045","2007","2007","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",14,427970,Unreliable
,"Greenville County, SC","45045","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",32,438742,7.3
,"Greenville County, SC","45045","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",30,438742,6.8
,"Greenville County, SC","45045","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",34,446655,7.6
,"Greenville County, SC","45045","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,446655,4.5
,"Horry County, SC","45051","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",21,229899,9.1
,"Horry County, SC","45051","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",30,242194,12.4
,"Horry County, SC","45051","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",28,252464,11.1
,"Horry County, SC","45051","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",31,260609,11.9
,"Horry County, SC","45051","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",34,265640,12.8
,"Lexington County, SC","45063","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,235176,Unreliable
,"Lexington County, SC","45063","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",22,241219,9.1
,"Lexington County, SC","45063","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,246461,Unreliable
,"Lexington County, SC","45063","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,252747,Unreliable
,"Lexington County, SC","45063","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,258983,Unreliable
,"Oconee County, SC","45073","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,71490,Unreliable
,"Oconee County, SC","45073","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,72407,Unreliable
,"Oconee County, SC","45073","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,73089,Unreliable
,"Oconee County, SC","45073","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,73829,Unreliable
,"Pickens County, SC","45077","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,114344,Unreliable
,"Pickens County, SC","45077","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,115570,Unreliable
,"Pickens County, SC","45077","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,118330,Unreliable
,"Pickens County, SC","45077","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,119183,Unreliable
,"Pickens County, SC","45077","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,119183,Unreliable
,"Richland County, SC","45079","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",17,349003,Unreliable
,"Richland County, SC","45079","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,357096,Unreliable
,"Richland County, SC","45079","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,366111,Unreliable
,"Richland County, SC","45079","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,373789,Unreliable
